# version: 0.0.0-296-gced568d-dirty
# well_width: 1.3
# ff: 0.3
# N: 22
# walls: 0
# cell dimensions: (6.7473, 6.7473, 6.7473)
# seed: 23
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 0.0141278
# min_important_energy after initialization: 110

# histogram method: Wang-Landau
# wl_factor: 1
# wl_fmod: 2
# wl_threshold: 0.0526316
# wl_cutoff: 1e-08
# init_iter_limit: 48400000
# iterations: 48400000
# working moves: 543238897
# total moves: 1064800000
# acceptance rate: 0.510179

# energy	samples
53  0
54  2637277
55  1443663
56  953317
57  673068
58  493010
59  369477
60  284656
61  223318
62  178343
63  144223
64  117861
65  97467
66  81360
67  68509
68  57941
69  49586
70  42423
71  36415
72  31313
73  27235
74  23752
75  20957
76  18583
77  16623
78  14929
79  13485
80  12187
81  11048
82  9939
83  9021
84  8120
85  7363
86  6645
87  5954
88  5290
89  4694
90  4141
91  3639
92  3134
93  2635
94  2197
95  1846
96  1465
97  1132
98  873
99  681
100  536
101  416
102  323
103  250
104  181
105  130
106  93
107  81
108  69
109  35
110  25
