# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 22
# walls: 0
# cell dimensions: (6.7473, 6.7473, 6.7473)
# seed: 23
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 0.0109436
# min_important_energy after initialization: 110

# histogram method: tmmc
# init_iter_limit: 48400000
# iterations: 48400000
# working moves: 545961074
# total moves: 1064800000
# acceptance rate: 0.512736

# min_important_energy: 110

# energy   counts
35  1
36  7
37  63
38  495
39  2314
40  8973
41  31043
42  96335
43  263906
44  660667
45  1466445
46  2908551
47  5215647
48  8451803
49  12366986
50  16401462
51  19706491
52  21511307
53  21396759
54  21397287
55  21383824
56  21431587
57  21442840
58  21406536
59  21377782
60  21356264
61  21331770
62  21301878
63  21257393
64  21291669
65  21326234
66  21294265
67  21299743
68  21265915
69  21251427
70  21207934
71  21155138
72  21084603
73  21005785
74  20992720
75  21042703
76  21068251
77  21010594
78  20988672
79  20889816
80  20834046
81  20779064
82  20775580
83  20769771
84  20711726
85  20786230
86  20912151
87  20876770
88  20651566
89  20278080
90  18246059
91  17947000
92  17046280
93  16777630
94  16139659
95  15695864
96  12835065
97  13283147
98  12281459
99  11612341
100  10978555
101  9863233
102  8194732
103  5784384
104  5187319
105  2370790
106  190295
107  273271
108  248043
109  115100
110  2905
