# version: 0.0.0-311-gfa31720-dirty
# well_width: 1.3
# ff: 0.3
# N: 19
# walls: 0
# cell dimensions: (6.4255, 6.4255, 6.4255)
# seed: 23
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 108
# min_T: 0.2
# fractional_sample_error after initialization: 0.00760484
# min_important_energy after initialization: 92

# histogram method: Wang-Landau
# wl_factor: 1
# wl_fmod: 2
# wl_threshold: 0.0526316
# wl_cutoff: 1e-08
# init_iter_limit: 36100000
# iterations: 36100000
# working moves: 307621031
# total moves: 685900000
# acceptance rate: 0.448493

# energy	samples
46  0
47  1815542
48  976375
49  630260
50  437332
51  313721
52  230967
53  174069
54  133355
55  103931
56  82082
57  65615
58  52994
59  43430
60  35606
61  29439
62  24630
63  20736
64  17622
65  15065
66  12958
67  11164
68  9615
69  8363
70  7318
71  6407
72  5620
73  4976
74  4395
75  3894
76  3427
77  3014
78  2656
79  2304
80  1997
81  1709
82  1412
83  1151
84  902
85  699
86  512
87  373
88  269
89  204
90  173
91  137
92  102
93  43
94  9
