# version: 0.0.0-211-g3ba4c9d-dirty
# well_width: 1.3
# ff: 0.3
# N: 24
# walls: 0
# cell dimensions: (6.94586, 6.94586, 6.94586)
# seed: 23
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 0.00170017
# min_important_energy after initialization: 116

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# init_iter_limit: 57600000
# iterations: 57600000
# working moves: 603194318
# total moves: 1382400000
# acceptance rate: 0.436338

# energy	samples
58  0
59  2314697
60  1253888
61  825084
62  584302
63  430387
64  324948
65  250552
66  196564
67  156504
68  126118
69  102901
70  84673
71  70336
72  58764
73  49626
74  41890
75  35741
76  30709
77  26494
78  22956
79  19983
80  17583
81  15431
82  13626
83  12149
84  10804
85  9612
86  8547
87  7653
88  6836
89  6129
90  5562
91  5000
92  4502
93  4075
94  3680
95  3356
96  3059
97  2773
98  2502
99  2276
100  2030
101  1816
102  1606
103  1399
104  1230
105  1045
106  905
107  766
108  663
109  562
110  486
111  437
112  388
113  338
114  283
115  218
116  178
117  133
118  66
119  33
120  10
121  6
122  1
