# version: 0.0.0-296-gced568d-dirty
# well_width: 1.3
# ff: 0.3
# N: 14
# walls: 0
# cell dimensions: (5.80361, 5.80361, 5.80361)
# seed: 12
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 84
# min_T: 0.2
# fractional_sample_error after initialization: 0.00487235
# min_important_energy after initialization: 65

# histogram method: Vanilla Wang-Landau
# wl_factor: 1
# wl_fmod: 2
# wl_threshold: 0.0526316
# wl_cutoff: 1e-08
# init_iter_limit: 19600000
# iterations: 19600000
# working moves: 136041373
# total moves: 274400000
# acceptance rate: 0.495778

# min_important_energy: 65

# energy   counts
21  5
22  160
23  1108
24  5868
25  27427
26  103230
27  318844
28  812622
29  1740495
30  3175314
31  4894250
32  6483742
33  7399339
34  7344498
35  7342694
36  7367486
37  7353848
38  7340091
39  7341984
40  7352327
41  7351081
42  7319307
43  7304069
44  7316025
45  7306551
46  7370243
47  7468339
48  7527547
49  7555043
50  7633463
51  7618404
52  7570755
53  7620608
54  7677654
55  7771864
56  7887935
57  7971931
58  8042083
59  8216867
60  8279740
61  8354807
62  8244397
63  8120368
64  7951442
65  7851707
66  4662438
