# version: 0.0.0-273-g79ef90c-dirty
# well_width: 1.3
# ff: 0.3
# N: 18
# walls: 0
# cell dimensions: (6.31074, 6.31074, 6.31074)
# seed: 12
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 108
# min_T: 0.2
# fractional_sample_error after initialization: 0.0041445
# min_important_energy after initialization: 90

# histogram method: oetmmc
# init_iter_limit: 32400000
# iterations: 32400000
# working moves: 323372559
# total moves: 583200000
# acceptance rate: 0.55448

# energy	samples
43  0
44  3375138
45  1812101
46  1151990
47  782164
48  549099
49  395958
50  292784
51  220517
52  168528
53  130918
54  103063
55  82101
56  65780
57  53282
58  43477
59  35725
60  29715
61  24915
62  20834
63  17694
64  14912
65  12662
66  10797
67  9238
68  7969
69  6827
70  5859
71  4970
72  4255
73  3642
74  3099
75  2573
76  2014
77  1553
78  1152
79  824
80  532
81  259
82  162
83  91
84  22
85  12
