# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 27
# walls: 0
# cell dimensions: (7.22399, 7.22399, 7.22399)
# seed: 12
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 156
# min_T: 0.2
# fractional_sample_error after initialization: 0.00624742
# min_important_energy after initialization: 133

# histogram method: tmmc
# init_iter_limit: 72900000
# iterations: 72900000
# working moves: 1001793056
# total moves: 1968300000
# acceptance rate: 0.508964

# energy	samples
64  0
65  5037483
66  2764812
67  1837870
68  1319018
69  981253
70  747559
71  580562
72  458518
73  366822
74  297069
75  243767
76  202272
77  169130
78  142459
79  121057
80  103671
81  89134
82  77096
83  66929
84  58495
85  51331
86  45167
87  39831
88  35320
89  31417
90  27934
91  25046
92  22486
93  20195
94  18208
95  16374
96  14726
97  13331
98  12119
99  11073
100  10096
101  9214
102  8432
103  7806
104  7212
105  6656
106  6138
107  5647
108  5246
109  4854
110  4447
111  4115
112  3815
113  3521
114  3231
115  2963
116  2684
117  2432
118  2200
119  1986
120  1770
121  1546
122  1368
123  1181
124  999
125  816
126  676
127  527
128  335
129  131
130  83
131  58
132  43
133  23
134  2
