# version: 0.0.0-181-gc332745-dirty
# well_width: 1.3
# ff: 0.3
# N: 20
# walls: 0
# cell dimensions: (6.53631, 6.53631, 6.53631)
# seed: 4
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.00451734
# min_important_energy after initialization: 95

# histogram method: tmmc
# init_iter_limit: 40000000
# iterations: 40000000
# working moves: 392225379
# total moves: 800000000
# acceptance rate: 0.490282

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0
43  0
44  0
45  0
46  0
47  0
48  0
49  0.0646835
50  0.228691
51  0.489651
52  0.845297
53  1.2931
54  1.83022
55  2.45665
56  3.16847
57  3.96318
58  4.83852
59  5.79288
60  6.82226
61  7.9271
62  9.1056
63  10.3512
64  11.6657
65  13.0472
66  14.4918
67  15.9961
68  17.5586
69  19.1824
70  20.8705
71  22.6161
72  24.4251
73  26.3025
74  28.2401
75  30.2301
76  32.2881
77  34.4079
78  36.5974
79  38.8374
80  41.167
81  43.5528
82  45.9886
83  48.2335
84  50.847
85  53.3626
86  55.8355
87  57.9269
88  60.5979
89  63.0469
90  65.4408
91  67.4693
92  70.1398
93  72.7941
94  75.7782
95  79.5273
96  84.5273
97  89.5273
98  94.5273
99  99.5273
100  104.527
101  109.527
102  114.527
103  119.527
104  124.527
105  129.527
106  134.527
107  139.527
108  144.527
109  149.527
110  154.527
111  159.527
112  164.527
113  169.527
114  174.527
115  179.527
116  184.527
117  189.527
118  194.527
119  199.527
