# version: 0.0.0-205-g2032787-dirty
# well_width: 1.3
# ff: 0.3
# N: 22
# walls: 0
# cell dimensions: (6.7473, 6.7473, 6.7473)
# seed: 4
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 0.00321209
# min_important_energy after initialization: 108

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# init_iter_limit: 48400000
# iterations: 48400000
# working moves: 525319573
# total moves: 1064800000
# acceptance rate: 0.49335

# energy	samples
53  0
54  2887410
55  1559579
56  1018709
57  716028
58  522985
59  391227
60  298745
61  232742
62  183877
63  147501
64  119889
65  98274
66  81253
67  67657
68  56971
69  48363
70  41167
71  35082
72  30162
73  25988
74  22503
75  19669
76  17142
77  15049
78  13178
79  11475
80  10139
81  8969
82  7924
83  7021
84  6251
85  5594
86  5024
87  4478
88  3999
89  3579
90  3173
91  2799
92  2486
93  2176
94  1891
95  1606
96  1348
97  1081
98  881
99  714
100  575
101  466
102  393
103  326
104  265
105  201
106  151
107  120
108  110
109  67
110  60
