# version: 0.0.0-138-g2c17df3-dirty
# well_width: 1.3
# ff: 0.3
# N: 18
# walls: 0
# cell dimensions: (6.31074, 6.31074, 6.31074)
# seed: 4
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 108
# min_T: 0.2
# fractional_sample_error after initialization: 0.209208
# min_important_energy after initialization: 90

# histogram method: simple flat
# init_iter_limit: 32400000
# iterations: 32400000
# working moves: 314025771
# total moves: 583200000
# acceptance rate: 0.538453

# min_important_energy: 90

# energy   counts
28  1
29  21
30  206
31  1224
32  5853
33  25310
34  90932
35  282290
36  747917
37  1728543
38  3506800
39  6242881
40  9790938
41  13539746
42  16578347
43  18079405
44  17566440
45  17338788
46  17016674
47  16972850
48  16925917
49  16968675
50  16861939
51  16406818
52  16515484
53  16710409
54  16656916
55  16107145
56  16455172
57  16599472
58  16544964
59  16353645
60  16417971
61  16155064
62  15906604
63  15817235
64  15554094
65  15055087
66  14695317
67  13745746
68  14075672
69  13703930
70  13530272
71  12442539
72  11967849
73  11619095
74  10786125
75  11044955
76  10859123
77  10859631
78  226056
79  67990
80  30989
81  11365
82  4549
83  478
84  198
85  344
