# version: 0.0.0-181-gc332745-dirty
# well_width: 1.3
# ff: 0.3
# N: 23
# walls: 0
# cell dimensions: (6.84802, 6.84802, 6.84802)
# seed: 4
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 0.00658544
# min_important_energy after initialization: 112

# histogram method: tmmc
# init_iter_limit: 52900000
# iterations: 52900000
# working moves: 621550379
# total moves: 1216700000
# acceptance rate: 0.510849

# energy	samples
55  0
56  3396764
57  1847584
58  1214010
59  857282
60  627299
61  471427
62  361701
63  282349
64  223631
65  179468
66  145605
67  119467
68  99000
69  82393
70  69455
71  58878
72  50272
73  43102
74  37230
75  32329
76  28192
77  24561
78  21566
79  18942
80  16690
81  14859
82  13136
83  11715
84  10373
85  9288
86  8328
87  7534
88  6791
89  6151
90  5536
91  5006
92  4515
93  4078
94  3677
95  3329
96  3007
97  2696
98  2396
99  2087
100  1794
101  1533
102  1274
103  1024
104  847
105  694
106  586
107  468
108  374
109  274
110  185
111  86
112  13
