# version: 0.0.0-138-g2c17df3-dirty
# well_width: 1.3
# ff: 0.3
# N: 24
# walls: 0
# cell dimensions: (6.94586, 6.94586, 6.94586)
# seed: 4
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 0.0112854
# min_important_energy after initialization: 116

# histogram method: simple flat
# init_iter_limit: 57600000
# iterations: 57600000
# working moves: 674937425
# total moves: 1382400000
# acceptance rate: 0.488236

# energy	samples
57  0
58  3252282
59  1777166
60  1171591
61  832074
62  612358
63  461766
64  355219
65  278645
66  221690
67  178749
68  145659
69  120023
70  99798
71  83628
72  70519
73  60135
74  51312
75  44161
76  38211
77  33156
78  28917
79  25374
80  22316
81  19674
82  17419
83  15452
84  13820
85  12368
86  11109
87  9983
88  8922
89  7990
90  7271
91  6601
92  5958
93  5397
94  4914
95  4502
96  4111
97  3771
98  3434
99  3165
100  2873
101  2589
102  2343
103  2079
104  1846
105  1611
106  1415
107  1220
108  1033
109  887
110  781
111  678
112  580
113  502
114  427
115  341
116  256
117  163
118  62
119  20
120  2
121  1
