# version: 0.0.0-181-gc332745-dirty
# well_width: 1.3
# ff: 0.3
# N: 11
# walls: 0
# cell dimensions: (4.25448, 4.25448, 8.48528)
# seed: 4
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 60
# min_T: 0.2
# fractional_sample_error after initialization: 0.0221324
# min_important_energy after initialization: 43

# histogram method: tmmc
# init_iter_limit: 12100000
# iterations: 12100000
# working moves: 71898278
# total moves: 133100000
# acceptance rate: 0.540182

# min_important_energy: 43

# energy   counts
11  5
12  30
13  213
14  2062
15  12863
16  61534
17  232776
18  715070
19  1763700
20  3426892
21  5250668
22  6296732
23  6288739
24  6288368
25  6286592
26  6298758
27  6318362
28  6321722
29  6332302
30  6286235
31  6244938
32  6242300
33  6329636
34  6272492
35  6053574
36  5854911
37  5904330
38  5477154
39  4868073
40  4562483
41  4098139
42  2903019
43  105328
