# version: 0.0.0-181-gc332745-dirty
# well_width: 1.3
# ff: 0.3
# N: 20
# walls: 0
# cell dimensions: (6.53631, 6.53631, 6.53631)
# seed: 4
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.00451734
# min_important_energy after initialization: 95

# histogram method: tmmc
# init_iter_limit: 40000000
# iterations: 40000000
# working moves: 411894600
# total moves: 800000000
# acceptance rate: 0.514868

# energy	samples
48  0
49  2778966
50  1507603
51  980773
52  684620
53  494452
54  366901
55  278358
56  214932
57  168527
58  133718
59  107785
60  87654
61  71965
62  59460
63  49811
64  41770
65  35306
66  30075
67  25624
68  22013
69  19009
70  16423
71  14339
72  12475
73  10849
74  9620
75  8379
76  7408
77  6515
78  5749
79  5069
80  4452
81  3879
82  3391
83  2945
84  2447
85  1990
86  1612
87  1284
88  958
89  713
90  494
91  319
92  203
93  130
94  95
95  90
96  36
97  1
